genericOrSpecificParsing,verbAssociatorUsed,verbAssociatorProximityBasedOrSyntacticBased,hypernymMutation,closedOrMaximalPattern,minSupport,activityName,pattern,pfIaf,annotation
true,false,true,false,true,1,water_plants,"plant,plant,plant,water,water,water",1.1561720441740977,1
true,false,true,false,true,1,water_plants,"plant,plant,plant,water,water,water,plant",1.1313969289417956,1
true,false,true,false,true,1,water_plants,"plant,plant,water,plant",1.1892055311505003,1
true,false,true,false,true,1,water_plants,"plant,plant,water,plant,plant,plant",1.1644304159181984,1
true,false,true,false,true,1,water_plants,"plant,plant,water,plant,plant,plant,plant",1.1561720441740977,1
true,false,true,false,true,1,water_plants,"plant,plant,water,plant,water",1.1644304159181984,1
true,false,true,false,true,1,water_plants,"plant,plant,water,plant,water,water",1.1396553006858963,1
true,false,true,false,true,1,water_plants,"plant,plant,water,plant,water,water,plant,plant",1.1313969289417956,1
true,false,true,false,true,1,water_plants,"plant,plant,water,plant,water,water,water",1.1313969289417956,1
true,false,true,false,true,1,water_plants,"plant,plant,water,water,plant,plant,plant",1.1396553006858963,1
true,false,true,false,true,1,water_plants,"plant,plant,water,water,plant,plant,plant,plant",1.1313969289417956,1
true,false,true,false,true,1,water_plants,"plant,plant,water,water,plant,water",1.1561720441740977,1
true,false,true,false,true,1,water_plants,"plant,plant,water,water,plant,water,plant",1.1313969289417956,1
true,false,true,false,true,1,water_plants,"plant,plant,water,water,plant,water,water",1.1313969289417956,1
true,false,true,false,true,1,water_plants,"plant,plant,water,water,water,plant",1.1396553006858963,1
true,false,true,false,true,1,water_plants,"plant,plant,water,water,water,water",1.1396553006858963,1
true,false,true,false,true,1,water_plants,"plant,plant,water,water,water,water,water",1.1313969289417956,1
true,false,true,false,true,1,water_plants,"plant,water,plant",1.2057222746387017,1
true,false,true,false,true,1,water_plants,"plant,water,plant,plant",1.1809471594063996,1
true,false,true,false,true,1,water_plants,"plant,water,plant,plant,plant",1.1726887876622991,1
true,false,true,false,true,1,water_plants,"plant,water,plant,plant,plant,plant",1.1644304159181984,1
true,false,true,false,true,1,water_plants,"plant,water,plant,plant,plant,plant,plant",1.1561720441740977,1
true,false,true,false,true,1,water_plants,"plant,water,plant,plant,water",1.1396553006858963,1
true,false,true,false,true,1,water_plants,"plant,water,plant,water,plant",1.147913672429997,1
true,false,true,false,true,1,water_plants,"plant,water,plant,water,water,plant",1.1396553006858963,1
true,false,true,false,true,1,water_plants,"plant,water,water",1.1726887876622991,1
true,false,true,false,true,1,water_plants,"plant,water,water,plant",1.1644304159181984,1
true,false,true,false,true,1,water_plants,"plant,water,water,plant,plant",1.147913672429997,1
true,false,true,false,true,1,water_plants,"plant,water,water,plant,water,plant",1.1396553006858963,1
true,false,true,false,true,1,water_plants,"plant,water,water,water",1.1644304159181984,1
true,false,true,false,true,1,water_plants,"plant,water,water,water,plant",1.1561720441740977,1
true,false,true,false,true,1,water_plants,"plant,water,water,water,plant,plant",1.1396553006858963,1
true,false,true,false,true,1,water_plants,"plant,water,water,water,plant,water",1.1313969289417956,1
true,false,true,false,true,1,water_plants,"plant,water,water,water,water",1.147913672429997,1
true,false,true,false,true,1,water_plants,"plant,water,water,water,water,plant",1.1396553006858963,1
true,false,true,false,true,1,water_plants,"plant,water,water,water,water,water",1.1396553006858963,1
true,false,true,false,true,1,water_plants,"plant,water,water,water,water,water,plant",1.1313969289417956,1
true,false,true,false,true,1,water_plants,water,0.7525541697789184,0.9215686274509803
true,false,true,false,true,1,water_plants,"water,plant,plant",1.1892055311505003,1
true,false,true,false,true,1,water_plants,"water,plant,plant,plant",1.1809471594063996,1
true,false,true,false,true,1,water_plants,"water,plant,plant,plant,plant,plant,plant",1.1313969289417956,1
true,false,true,false,true,1,water_plants,"water,plant,plant,plant,water",1.1396553006858963,1
true,false,true,false,true,1,water_plants,"water,plant,plant,water,plant",1.1313969289417956,1
true,false,true,false,true,1,water_plants,"water,plant,water",1.1726887876622991,1
true,false,true,false,true,1,water_plants,"water,plant,water,plant",1.1561720441740977,1
true,false,true,false,true,1,water_plants,"water,plant,water,water,plant",1.147913672429997,1
true,false,true,false,true,1,water_plants,"water,plant,water,water,plant,plant",1.1396553006858963,1
true,false,true,false,true,1,water_plants,"water,plant,water,water,water",1.1396553006858963,1
true,false,true,false,true,1,water_plants,"water,plant,water,water,water,plant",1.1313969289417956,1
true,false,true,false,true,1,water_plants,"water,plant,water,water,water,water",1.1313969289417956,1
true,false,true,false,true,1,water_plants,"water,water",0.8977413082225227,0.9215686274509803
true,false,true,false,true,1,water_plants,"water,water,plant,plant",1.1561720441740977,1
true,false,true,false,true,1,water_plants,"water,water,plant,plant,plant",1.147913672429997,1
true,false,true,false,true,1,water_plants,"water,water,plant,plant,water",1.1313969289417956,1
true,false,true,false,true,1,water_plants,"water,water,plant,water",1.1644304159181984,1
true,false,true,false,true,1,water_plants,"water,water,plant,water,plant",1.147913672429997,1
true,false,true,false,true,1,water_plants,"water,water,plant,water,plant,plant",1.1313969289417956,1
true,false,true,false,true,1,water_plants,"water,water,plant,water,water",1.1396553006858963,1
true,false,true,false,true,1,water_plants,"water,water,plant,water,water,plant",1.1313969289417956,1
true,false,true,false,true,1,water_plants,"water,water,water",0.8914633969762115,0.9215686274509803
true,false,true,false,true,1,water_plants,"water,water,water,plant,plant",1.147913672429997,0.6333333333333333
true,false,true,false,true,1,water_plants,"water,water,water,plant,plant,plant",1.1313969289417956,0.6333333333333333
true,false,true,false,true,1,water_plants,"water,water,water,plant,water",1.1396553006858963,0.6333333333333333
true,false,true,false,true,1,water_plants,"water,water,water,plant,water,plant",1.1313969289417956,0.6333333333333333
true,false,true,false,true,1,water_plants,"water,water,water,water",1.1561720441740977,0.6
true,false,true,false,true,1,water_plants,"water,water,water,water,plant,plant",1.1313969289417956,0.5833333333333334
true,false,true,false,true,1,water_plants,"water,water,water,water,water",1.147913672429997,0.5666666666666667
true,false,true,true,true,1,answer_the_phone,telephone,1.1972252216303207,0.9803921568627452
true,false,true,true,true,1,answer_the_phone,"telephone,telephone",1.1391779381573355,0.9803921568627452
true,false,true,true,true,1,answer_the_phone,"telephone,telephone,telephone",1.1319220277232123,0.9803921568627452
true,false,true,true,true,1,answer_the_phone,"telephone,telephone,telephone,telephone",1.1028983859867196,0.6
true,false,true,true,true,1,answer_the_phone,"telephone,telephone,telephone,telephone,telephone",1.0738747442502272,0.5666666666666667
true,false,true,true,true,1,answer_the_phone,"telephone,telephone,telephone,telephone,telephone,telephone",1.0303392816454882,0.5
true,false,true,true,true,1,answer_the_phone,"telephone,telephone,telephone,telephone,telephone,telephone,telephone",0.9722919981725029,0.4666666666666666
true,false,true,true,true,1,answer_the_phone,"telephone,telephone,telephone,telephone,telephone,telephone,telephone,telephone",0.9287565355677639,0.43333333333333335
true,false,true,true,true,1,answer_the_phone,"telephone,junction",0.8997328938312713,0.16666666666666666
true,false,true,true,true,1,answer_the_phone,"telephone,way",0.9142447146995176,0.16666666666666666
true,false,true,true,true,1,answer_the_phone,housing,0.4644227699096375,0.6666666666666666
true,false,true,true,true,1,answer_the_phone,junction,0.6342157589832008,0
true,false,true,true,true,1,answer_the_phone,way,0.418030780923395,0
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,dish,0.7706690268222625,0.8431372549019608
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,dish",0.6406507346642794,0.8431372549019608
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,dish,dish",0.7482223561381189,0.8431372549019608
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,dish,dish,dish,dish",0.7257756854539753,0.8431372549019608
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,dish,dish,dish,dish,dish",0.710811238331213,0.8431372549019608
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,dish,dish,food",0.7182934618925941,0.8431372549019608
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,dish,domestic_fowl",1.158713081633821,0.2222222222222222
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,dish,domestic_fowl,dish",1.1466431537001354,0.25
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,dish,herb",1.1345732257664496,0.9411764705882352
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,dish,land",1.158713081633821,0.2222222222222222
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,dish,land,dish",1.1466431537001354,0.25
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,dish,food",0.8991900569716715,0.8431372549019608
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,dish,food,dish",1.1707830095675067,0.8431372549019608
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,dish,food,dish,food",1.1345732257664496,0.8431372549019608
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,dish,food,food",1.1466431537001354,0.8431372549019608
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,dish,sauce",1.1345732257664496,0.9411764705882352
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,domestic_fowl,dish",1.158713081633821,0.2222222222222222
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,domestic_fowl,dish,dish",1.1345732257664496,0.25
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,herb",1.1466431537001354,0.9215686274509803
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,land",1.1707830095675067,0.16666666666666666
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,land,dish",1.158713081633821,0.2222222222222222
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,land,dish,dish",1.1345732257664496,0.25
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,cheese",1.1707830095675067,0.9411764705882352
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,cheese,dish",1.158713081633821,0.9411764705882352
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,cheese,dish,dish",1.1345732257664496,0.9411764705882352
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,food,dish",1.1828529375011922,0.8627450980392157
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,food,dish,dish",1.1707830095675067,0.8627450980392157
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,food,dish,dish,dish",1.1345732257664496,0.8627450980392157
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,food,dish,dish,food",1.1345732257664496,0.8627450980392157
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,food,dish,food",1.158713081633821,0.8627450980392157
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,egg",1.1466431537001354,0.9215686274509803
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,egg,dish",1.1345732257664496,0.9215686274509803
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,garlic",1.1345732257664496,0.9215686274509803
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"dish,salt",1.1345732257664496,0.9019607843137255
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"domestic_fowl,dish",1.1707830095675067,0.16666666666666666
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"domestic_fowl,dish,dish",1.158713081633821,0.2222222222222222
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"land,dish,dish",1.158713081633821,0.2222222222222222
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"cheese,dish,dish",1.1466431537001354,0.9215686274509803
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"food,dish",0.9083654657162804,0.8627450980392157
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"food,dish,dish",1.1828529375011922,0.8627450980392157
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"food,dish,dish,dish",0.8900146482270627,0.8627450980392157
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"food,dish,dish,food",1.1466431537001354,0.8627450980392157
true,false,true,true,true,1,bake_parmesan_turkey_meatballs,"food,food,food",0.8624884219932359,0.8627450980392157
true,false,true,true,true,1,choosing_outfit,way,0.40822197898031154,0
true,false,true,true,true,1,choosing_outfit,thing,0.37757797136088395,0.6666666666666666
true,false,true,true,true,1,choosing_outfit,structure,0.4002176264512858,0
true,false,true,true,true,1,choosing_outfit,style,0.9391966944657829,0
true,false,true,true,true,1,choosing_outfit,attire,0.9843503816997148,1
true,false,true,true,true,1,choosing_outfit,clothing,0.9391966944657829,1
true,false,true,true,true,1,choosing_outfit,part,0.894043007231851,0.7450980392156863
true,false,true,true,true,1,choosing_outfit,garment,0.9301659570189965,1
true,false,true,true,true,1,choosing_outfit,tract,0.7414258346722813,0.6666666666666666
true,false,true,true,true,1,choosing_outfit,representation,0.6796403484495911,0.9607843137254902
true,false,true,true,true,1,clean,housing,0.5451623235267906,0.6666666666666666
true,false,true,true,true,1,clean,device,0.6143299345134029,0.7450980392156863
true,false,true,true,true,1,clean,junction,0.6494345021998831,0
true,false,true,true,true,1,clean,commodity,0.9532520527476234,0.6666666666666666
true,false,true,true,true,1,clean,room,0.6026284119512428,0.6666666666666666
true,false,true,true,true,1,clean,area,0.7246503267170813,0.6666666666666666
true,false,true,true,true,1,clean,thing,0.3946115640538561,0.6666666666666666
true,false,true,true,true,1,clean,way,0.46428253823435256,0.9803921568627452
true,false,true,true,true,1,clean,water,0.6143299345134029,0.9019607843137255
true,false,true,true,true,1,clean,structure,0.46846526380403136,0
true,false,true,true,true,1,clean,tract,0.7461745938472916,0.6666666666666666
true,false,true,true,true,1,cook_pasta,food,0.7074102276214942,0.8627450980392157
true,false,true,true,true,1,cook_pasta,"food,dish",0.8241185308794169,0.8627450980392157
true,false,true,true,true,1,cook_pasta,dish,0.748675824232748,0.8627450980392157
true,false,true,true,true,1,cook_pasta,"dish,food",0.8313476407994118,0.8627450980392157
true,false,true,true,true,1,cook_pasta,"dish,dish",0.613623876576838,0.8627450980392157
true,false,true,true,true,1,cook_pasta,"dish,dish,food",0.8241185308794169,0.8627450980392157
true,false,true,true,true,1,cook_pasta,"dish,dish,dish,food",0.6661446310102404,0.8627450980392157
true,false,true,true,true,1,cook_pasta,"dish,dish,dish,dish,dish",0.7250954833120316,0.8627450980392157
true,false,true,true,true,1,cook_pasta,"dish,dish,dish,dish,dish,dish",0.7192003980818524,0.8627450980392157
true,false,true,true,true,1,cook_pasta,"dish,dish,dish,dish,dish,dish,dish",0.8747223003193811,0.8627450980392157
true,false,true,true,true,1,cook_pasta,"dish,dish,dish,dish,dish,dish,dish,dish",0.8674931903993862,0.8627450980392157
true,false,true,true,true,1,cook_pasta,"dish,dish,dish,dish,dish,dish,dish,dish,dish",1.1316471826310106,0.8627450980392157
